gpi_ascat,percentage_match,lon,lat,soil_cat
823932.0,98.80868955851436,-7.049276,30.124002,mixed
823966.0,98.45540607872447,-2.3132534,30.12537,mixed
824000.0,99.8991935483871,2.4227688,30.126738,mixed
824021.0,98.81546134663341,-5.2402763,30.127583,mixed
824076.0,93.94409937888199,-8.167299,30.129795,mixed
824089.0,99.26052332195677,4.231768,30.130318,mixed
824110.0,98.43243243243244,-3.4312768,30.13116,mixed
824165.0,98.41479524438573,-6.3582993,30.133373,mixed
824233.0,99.94652406417113,3.1137452,30.136108,mixed
824254.0,98.91117478510029,-4.5492997,30.136953,mixed
824309.0,99.31140015302219,-7.4763227,30.139164,mixed
824322.0,99.93868792152054,4.9227448,30.139688,mixed
824343.0,99.2450931051837,-2.7403004,30.140532,mixed
824377.0,99.7372569626905,1.9957219,30.1419,mixed
824398.0,98.19875776397515,-5.667323,30.142744,mixed
824453.0,83.10970797158643,-8.594346,30.144957,mixed
824466.0,99.94239631336406,3.8047216,30.14548,mixed
824487.0,98.82226980728052,-3.8583236,30.146324,mixed
824542.0,98.18577648766328,-6.7853465,30.148537,mixed
824610.0,99.66740576496674,2.6866982,30.151272,mixed
824631.0,98.81023200475907,-4.976347,30.152117,mixed
824686.0,90.73923639317628,-7.9033694,30.15433,mixed
824699.0,99.23761118170268,4.495698,30.154852,mixed
824720.0,98.48790322580645,-3.1673472,30.155697,mixed
824754.0,99.94923857868021,1.568675,30.157064,mixed
824775.0,97.63832658569501,-6.09437,30.15791,mixed
824809.0,99.85429820301117,-1.3583477,30.159277,mixed
824830.0,83.58905937291527,-9.021393,30.160122,mixed
824843.0,99.0904226859283,3.3776746,30.160645,mixed
824864.0,98.56156501726122,-4.2853703,30.16149,mixed
824919.0,98.44903988183161,-7.2123933,30.163702,mixed
824953.0,99.17780061664953,-2.4763708,30.16507,mixed
825008.0,98.01734820322181,-5.4033937,30.167282,mixed
825063.0,83.46774193548387,-8.330417,30.169495,mixed
825076.0,99.60091220068415,4.0686507,30.170017,mixed
825097.0,99.13978494623656,-3.5943942,30.170862,mixed
825152.0,97.54966887417218,-6.5214167,30.173075,mixed
825241.0,99.19816723940436,-4.712417,30.176657,mixed
825296.0,97.97809604043807,-7.63944,30.17887,mixed
825330.0,99.44723618090453,-2.9034178,30.180237,mixed
825364.0,99.31362196409715,1.8326045,30.181606,mixed
825385.0,97.44735162731334,-5.8304405,30.182451,mixed
825440.0,81.31313131313131,-8.757463,30.184664,mixed
825453.0,99.46745562130178,3.6416042,30.185186,mixed
825474.0,99.0348525469169,-4.021441,30.186031,mixed
825529.0,98.4,-6.948464,30.188244,mixed
825563.0,99.02813299232737,-2.2124414,30.189613,mixed
825597.0,99.84693877551021,2.5235808,30.19098,mixed
825618.0,98.82425742574257,-5.1394644,30.191826,mixed
825673.0,86.52138821630346,-8.066487,30.194038,mixed
825686.0,98.91891891891892,4.3325806,30.194563,mixed
825707.0,98.87157442235358,-3.3304646,30.195408,mixed
825762.0,97.35449735449735,-6.2574873,30.19762,mixed
825796.0,98.69674185463658,-1.5214651,30.19899,mixed
825830.0,99.78655282817503,3.2145572,30.200357,mixed
825851.0,98.62621637092158,-4.4484878,30.201202,mixed
825906.0,98.62280030604438,-7.3755107,30.203415,mixed
825940.0,99.34177215189874,-2.6394882,30.204784,mixed
825995.0,99.75124378109453,-5.566511,30.206997,mixed
826050.0,82.63198163733742,-8.493534,30.209211,mixed
826063.0,99.82758620689656,3.9055336,30.209734,mixed
826084.0,98.55227882037534,-3.7575114,30.210579,mixed
826139.0,98.50238257317903,-6.684534,30.212793,mixed
826207.0,100.0,2.7875104,30.21553,mixed
826228.0,99.02298850574712,-4.8755345,30.216375,mixed
826283.0,91.87062937062937,-7.8025575,30.21859,mixed
826296.0,99.30291508238277,4.59651,30.219112,mixed
826317.0,99.34673366834171,-3.0665352,30.219957,mixed
